   0	9.600000e-01	6.280000e-01	3.539718e-01
   1	9.600000e-01	6.360000e-01	3.841666e-01
   2	1.000000e+00	4.820000e-01	4.472538e-01
   3	1.000000e+00	3.180000e-01	3.547901e-01
   4	1.000000e+00	7.880000e-01	3.038684e-01
   5	1.000000e+00	5.880000e-01	4.254127e-01
   6	1.000000e+00	5.960000e-01	3.823925e-01
   7	1.000000e+00	6.020000e-01	4.518805e-01
   8	1.000000e+00	4.480000e-01	4.584496e-01
   9	1.000000e+00	5.340000e-01	4.355273e-01
  10	1.000000e+00	6.100000e-01	4.566180e-01
  11	1.000000e+00	4.820000e-01	4.725632e-01
  12	1.000000e+00	7.220000e-01	3.995447e-01
  13	1.000000e+00	5.100000e-01	4.164853e-01
  14	1.000000e+00	4.540000e-01	4.534358e-01
  15	1.000000e+00	5.940000e-01	4.483793e-01
  16	1.000000e+00	5.420000e-01	4.118689e-01
  17	1.000000e+00	6.460000e-01	4.404589e-01
  18	1.000000e+00	6.020000e-01	4.834418e-01
  19	1.000000e+00	5.000000e-01	4.920976e-01
  20	1.000000e+00	4.260000e-01	4.656222e-01
  21	1.000000e+00	4.060000e-01	4.616535e-01
  22	1.000000e+00	4.980000e-01	4.862469e-01
  23	1.000000e+00	6.120000e-01	4.759160e-01
  24	1.000000e+00	6.220000e-01	4.644524e-01
  25	1.000000e+00	7.300000e-01	3.695673e-01
  26	1.000000e+00	5.240000e-01	4.224500e-01
  27	1.000000e+00	2.220000e-01	3.900205e-01
  28	1.000000e+00	5.800000e-01	4.666476e-01
  29	1.000000e+00	6.880000e-01	4.510610e-01
  30	1.000000e+00	5.780000e-01	4.629860e-01
